rt,trial_type,trial_index,trial_number,time_elapsed,random_id,participant_id,technical_issues,response,stimulus,trial_phase,is_repeat,test_type,correct,old_image,new_image,correct_position,file_name,age,gender,memory_experiment_experience,task_guess,technical_issues_question,participant_is_group_member
1262,html-button-response,180,94,457933,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Efan2.jpg,stimuli/organized/EXEMPLAR/USED/Efan1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2754,html-button-response,181,95,460689,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sflask2.jpg,stimuli/organized/STATE/USED/Sflask1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1276,html-button-response,182,96,461968,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n18bsnail.jpg,stimuli/organized/Novel pairs (tested)/n18apretzel.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1863,html-button-response,183,97,463834,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecabinet1.jpg,stimuli/organized/EXEMPLAR/USED/Ecabinet2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1195,html-button-response,184,98,465031,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Echocolatebar1.jpg,stimuli/organized/EXEMPLAR/USED/Echocolatebar2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1114,html-button-response,185,99,466147,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n04ayarn.jpg,stimuli/organized/Novel pairs (tested)/n04bbandaid.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1596,html-button-response,186,100,467745,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbooks2.JPG,stimuli/organized/STATE/USED/Sbooks1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2239,html-button-response,187,101,469989,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdrum1.jpg,stimuli/organized/STATE/USED/Sdrum2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1608,html-button-response,188,102,471599,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Echisel2.jpg,stimuli/organized/EXEMPLAR/USED/Echisel1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1659,html-button-response,189,103,473260,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sphone1.JPG,stimuli/organized/STATE/USED/Sphone2.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
994,html-button-response,190,104,474256,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n15aspiderweb.jpg,stimuli/organized/Novel pairs (tested)/n15bfootball.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1176,html-button-response,191,105,475435,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebracelet1.jpg,stimuli/organized/EXEMPLAR/USED/Ebracelet2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2140,html-button-response,192,106,477576,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Eframe2.jpg,stimuli/organized/EXEMPLAR/USED/Eframe1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1265,html-button-response,193,107,478843,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sgiftbag1.jpg,stimuli/organized/STATE/USED/Sgiftbag2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1688,html-button-response,194,108,480533,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbabytoy2.JPG,stimuli/organized/STATE/USED/Sbabytoy1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1168,html-button-response,195,109,481703,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdonut2.jpg,stimuli/organized/STATE/USED/Sdonut1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
3503,html-button-response,196,110,485207,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sabacus1.jpg,stimuli/organized/STATE/USED/Sabacus2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
3476,html-button-response,197,111,488685,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Shairbrush1.jpg,stimuli/organized/STATE/USED/Shairbrush2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1755,html-button-response,198,112,490442,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecar2.jpg,stimuli/organized/EXEMPLAR/USED/Ecar1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1413,html-button-response,199,113,491857,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecalculator1.jpg,stimuli/organized/EXEMPLAR/USED/Ecalculator2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2200,html-button-response,200,114,494060,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sgiftbox1.jpg,stimuli/organized/STATE/USED/Sgiftbox2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2493,html-button-response,201,115,496555,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbrushes1.jpg,stimuli/organized/STATE/USED/Sbrushes2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1868,html-button-response,202,116,498424,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Spotpan2.JPG,stimuli/organized/STATE/USED/Spotpan1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1044,html-button-response,203,117,499471,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n13ablueberries.jpg,stimuli/organized/Novel pairs (tested)/n13bdustpan.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1399,html-button-response,204,118,500872,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbox1.jpg,stimuli/organized/STATE/USED/Sbox2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1527,html-button-response,205,119,502402,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbureau2.JPG,stimuli/organized/STATE/USED/Sbureau1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2012,html-button-response,206,120,504415,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdishes2.JPG,stimuli/organized/STATE/USED/Sdishes1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1862,html-button-response,207,121,506279,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Scoffeemaker1.JPG,stimuli/organized/STATE/USED/Scoffeemaker2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1182,html-button-response,208,122,507464,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Spie1.JPG,stimuli/organized/STATE/USED/Spie2.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1505,html-button-response,209,123,508971,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n02aaxe.jpg,stimuli/organized/Novel pairs (tested)/n02bsafetypin.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1452,html-button-response,210,124,510425,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Scontainer2.JPG,stimuli/organized/STATE/USED/Scontainer1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1594,html-button-response,211,125,512021,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sgrinder2.jpg,stimuli/organized/STATE/USED/Sgrinder1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1247,html-button-response,212,126,513269,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n08bpaperclip.jpg,stimuli/organized/Novel pairs (tested)/n08aoven.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1306,html-button-response,213,127,514577,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Egoggles2.jpg,stimuli/organized/EXEMPLAR/USED/Egoggles1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1639,html-button-response,214,128,516217,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebread1.jpg,stimuli/organized/EXEMPLAR/USED/Ebread2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1452,html-button-response,215,129,517671,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebasket1.jpg,stimuli/organized/EXEMPLAR/USED/Ebasket2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1305,html-button-response,216,130,518978,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n10awindmill.jpg,stimuli/organized/Novel pairs (tested)/n10bturkey.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1488,html-button-response,217,131,520467,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Edispenser2.jpg,stimuli/organized/EXEMPLAR/USED/Edispenser1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
981,html-button-response,218,132,521450,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n05bcactus.jpg,stimuli/organized/Novel pairs (tested)/n05abarrel.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1392,html-button-response,219,133,522843,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,FALSE,stimuli/organized/STATE/USED/Scrayons1.jpg,stimuli/organized/STATE/USED/Scrayons2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1889,html-button-response,220,134,524734,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,FALSE,stimuli/organized/STATE/USED/Sbreadbox2.JPG,stimuli/organized/STATE/USED/Sbreadbox1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2011,html-button-response,221,135,526748,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbelt2.jpg,stimuli/organized/STATE/USED/Sbelt1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1397,html-button-response,222,136,528147,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n19bhairbrush.jpg,stimuli/organized/Novel pairs (tested)/n19apickle.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1042,html-button-response,223,137,529190,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n17bweddingdress.jpg,stimuli/organized/Novel pairs (tested)/n17avendingmachine.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1165,html-button-response,224,138,530357,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Egrapes1.jpg,stimuli/organized/EXEMPLAR/USED/Egrapes2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1212,html-button-response,225,139,531571,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdresser2.jpg,stimuli/organized/STATE/USED/Sdresser1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
959,html-button-response,226,140,532532,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebicycle1.jpg,stimuli/organized/EXEMPLAR/USED/Ebicycle2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1179,html-button-response,227,141,533713,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Slaptop2.JPG,stimuli/organized/STATE/USED/Slaptop1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2443,html-button-response,228,142,536158,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,novel,FALSE,stimuli/organized/Novel pairs (tested)/n16bhammer.jpg,stimuli/organized/Novel pairs (tested)/n16abananas.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1036,html-button-response,229,143,537195,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sjuiceglass1.JPG,stimuli/organized/STATE/USED/Sjuiceglass2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1458,html-button-response,230,144,538655,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n20acarseat.jpg,stimuli/organized/Novel pairs (tested)/n20bshelf.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
3493,html-button-response,231,145,542149,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdie1.jpg,stimuli/organized/STATE/USED/Sdie2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1107,html-button-response,232,146,543259,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n14acigarette.jpg,stimuli/organized/Novel pairs (tested)/n14bgolfball.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1782,html-button-response,233,147,545043,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n03bbagel.jpg,stimuli/organized/Novel pairs (tested)/n03acamel.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1494,html-button-response,234,148,546539,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sscissors2.JPG,stimuli/organized/STATE/USED/Sscissors1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1978,html-button-response,235,149,548518,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebell1.jpg,stimuli/organized/EXEMPLAR/USED/Ebell2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1155,html-button-response,236,150,549674,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n01aladybug.jpg,stimuli/organized/Novel pairs (tested)/n01bcoin.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
1708,html-button-response,237,151,551385,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sapplesgreenbasket1.jpg,stimuli/organized/STATE/USED/Sapplesgreenbasket2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2370,html-button-response,238,152,553757,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sscanner2.JPG,stimuli/organized/STATE/USED/Sscanner1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2324,html-button-response,239,153,556083,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Eglobe1.jpg,stimuli/organized/EXEMPLAR/USED/Eglobe2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2517,html-button-response,240,154,558602,pahfrvy2ntp,horse,no,1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Seggs1.jpg,stimuli/organized/STATE/USED/Seggs2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2104,html-button-response,241,155,560708,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n09bsaddle.jpg,stimuli/organized/Novel pairs (tested)/n09apenguin.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
2584,html-button-response,242,156,563295,pahfrvy2ntp,horse,no,0,Which of these items did you see earlier?,test,NA,state,FALSE,stimuli/organized/STATE/USED/Sbriefcase2.jpg,stimuli/organized/STATE/USED/Sbriefcase1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pahfrvy2ntp_1772141291844.csv,21,female,yes,if we can recall small differences between images even when we are seeing a lot of images over time,no,FALSE
