"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","1779","fullscreen","0","null","2784","pcxoro96btl","goat","","","","","","","","","","","","","",""
"","2059","survey-text","1","2.0.0","4848","pcxoro96btl","goat","","{""participant_id"":""goat""}","","","","","","","","","","","",""
"","23483","html-keyboard-response","2","2.0.0","28333","pcxoro96btl","goat","","Enter","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","28754","pcxoro96btl","goat","","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","29757","pcxoro96btl","goat","","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","32762","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Seggs1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","6","2.0.0","33765","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","36769","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Sbelt2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","8","2.0.0","37772","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","40776","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Sscissors1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","10","2.0.0","41778","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","11","2.0.0","44781","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Slaptop2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","12","2.0.0","45783","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","13","2.0.0","48787","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Spie2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","14","2.0.0","49790","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","15","2.0.0","52792","pcxoro96btl","goat","","null","stimuli/organized/EXEMPLAR/USED/Ebread2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","16","2.0.0","53795","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","17","2.0.0","56798","pcxoro96btl","goat","","null","stimuli/organized/Novel pairs (tested)/n09apenguin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","18","2.0.0","57801","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","19","2.0.0","60804","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Scookies2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","20","2.0.0","61807","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","21","2.0.0","64810","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Sdie1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","22","2.0.0","65811","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","23","2.0.0","68814","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Sgrinder2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","24","2.0.0","69817","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","25","2.0.0","72821","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Spotpan1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","26","2.0.0","73824","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","27","2.0.0","76826","pcxoro96btl","goat","","null","stimuli/organized/Novel pairs (tested)/n08bpaperclip.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","28","2.0.0","77829","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","80831","pcxoro96btl","goat","","null","stimuli/organized/Novel pairs (tested)/n16bhammer.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","30","2.0.0","81834","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","31","2.0.0","84836","pcxoro96btl","goat","","null","stimuli/organized/STATE/USED/Sbooks1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","32","2.0.0","85838","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","33","2.0.0","88841","pcxoro96btl","goat","","null","stimuli/organized/EXEMPLAR/USED/Ebasket1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","34","2.0.0","89844","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","35","2.0.0","92847","pcxoro96btl","goat","","null","stimuli/organized/EXEMPLAR/USED/Echocolatebar2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","36","2.0.0","93849","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","37","2.0.0","96853","pcxoro96btl","goat","","null","stimuli/organized/EXEMPLAR/USED/Ecabinet2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","38","2.0.0","97855","pcxoro96btl","goat","","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
