"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","5962","fullscreen","0","null","6974","phhzvuw2esj","gecko","no","","","","","","","","","","","","",""
"","5643","survey-text","1","2.0.0","12627","phhzvuw2esj","gecko","no","{""participant_id"":""gecko""}","","","","","","","","","","","",""
"","11451","html-keyboard-response","2","2.0.0","24081","phhzvuw2esj","gecko","no"," ","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","24445","phhzvuw2esj","gecko","no","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","25451","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","28472","phhzvuw2esj","gecko","no","null","stimuli/organized/Novel pairs (tested)/n01bcoin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","6","2.0.0","29481","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","32493","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sgiftbag1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","8","2.0.0","33498","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","36514","phhzvuw2esj","gecko","no","null","stimuli/organized/EXEMPLAR/USED/Ebicycle2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","10","2.0.0","37532","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","11","2.0.0","40534","phhzvuw2esj","gecko","no","null","stimuli/organized/Novel pairs (tested)/n06blipstick.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","12","2.0.0","41537","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","13","2.0.0","44543","phhzvuw2esj","gecko","no","null","stimuli/organized/EXEMPLAR/USED/Egrapes1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","14","2.0.0","45557","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","15","2.0.0","48567","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Scookies1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","16","2.0.0","49584","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","17","2.0.0","52586","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sbabytoy2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","18","2.0.0","53591","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","19","2.0.0","56602","phhzvuw2esj","gecko","no","null","stimuli/organized/EXEMPLAR/USED/Echocolatebar1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","20","2.0.0","57620","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","21","2.0.0","60635","phhzvuw2esj","gecko","no","null","stimuli/organized/Novel pairs (tested)/n09apenguin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","22","2.0.0","61651","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","23","2.0.0","64668","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sscanner1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","24","2.0.0","65671","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","25","2.0.0","68686","phhzvuw2esj","gecko","no","null","stimuli/organized/Novel pairs (tested)/n03bbagel.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","26","2.0.0","69703","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","27","2.0.0","72720","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sdresser1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","28","2.0.0","73736","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","76751","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sabacus2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","30","2.0.0","77768","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","31","2.0.0","80784","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sjuiceglass2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","32","2.0.0","81786","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","33","2.0.0","84803","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sapplesgreenbasket1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","34","2.0.0","85812","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","35","2.0.0","88820","phhzvuw2esj","gecko","no","null","stimuli/organized/EXEMPLAR/USED/Ecar1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","36","2.0.0","89832","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","37","2.0.0","92842","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Schinesefoodbox1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","38","2.0.0","93843","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","39","2.0.0","96861","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sbureau1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","40","2.0.0","97868","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","41","2.0.0","100885","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Scontainer2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","42","2.0.0","101889","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","43","2.0.0","104905","phhzvuw2esj","gecko","no","null","stimuli/organized/EXEMPLAR/USED/Efeather1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","44","2.0.0","105914","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","45","2.0.0","108927","phhzvuw2esj","gecko","no","null","stimuli/organized/EXEMPLAR/USED/Ebell1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","46","2.0.0","109935","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","47","2.0.0","112938","phhzvuw2esj","gecko","no","null","stimuli/organized/Novel pairs (tested)/n04bbandaid.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","48","2.0.0","113945","phhzvuw2esj","gecko","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","49","2.0.0","116951","phhzvuw2esj","gecko","no","null","stimuli/organized/STATE/USED/Sdishes2.JPG","","","","","memory","false","state","true","","",""
