"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"","null","html-keyboard-response","38","2.0.0","77227","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","39","2.0.0","80230","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sgrinder2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","40","2.0.0","81247","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","41","2.0.0","84260","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n13ablueberries.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","42","2.0.0","85273","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","43","2.0.0","88288","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sgiftbox1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","44","2.0.0","89304","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","45","2.0.0","92310","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Spie1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","46","2.0.0","93317","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","47","2.0.0","96327","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sdresser2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","48","2.0.0","97341","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","49","2.0.0","100349","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sabacus2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","50","2.0.0","101367","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","51","2.0.0","104375","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sjuiceglass1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","52","2.0.0","105384","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","53","2.0.0","108392","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n07bswimmingpool.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","54","2.0.0","109404","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","55","2.0.0","112424","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sscanner2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","56","2.0.0","113434","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","57","2.0.0","116454","p98jqj8opzq","camel","No","null","stimuli/organized/EXEMPLAR/USED/Ecabinet1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","58","2.0.0","117463","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","59","2.0.0","120479","p98jqj8opzq","camel","No","null","stimuli/organized/EXEMPLAR/USED/Ebasket1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","60","2.0.0","121484","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","61","2.0.0","124488","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n19bhairbrush.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","62","2.0.0","125499","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","63","2.0.0","128513","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Seggs2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","64","2.0.0","129533","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","65","2.0.0","132541","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sbreadbox1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","66","2.0.0","133544","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
