"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","1310","fullscreen","0","null","2314","pssfnzun46g","Manatee","No.","","","","","","","","","","","","",""
"","3105","survey-text","1","2.0.0","5424","pssfnzun46g","Manatee","No.","{""participant_id"":""Manatee""}","","","","","","","","","","","",""
"","8432","html-keyboard-response","2","2.0.0","13858","pssfnzun46g","Manatee","No."," ","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","16202","pssfnzun46g","Manatee","No.","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","17205","pssfnzun46g","Manatee","No.","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","20211","pssfnzun46g","Manatee","No.","null","stimuli/organized/STATE/USED/Sdonut1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","6","2.0.0","21215","pssfnzun46g","Manatee","No.","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","24218","pssfnzun46g","Manatee","No.","null","stimuli/organized/STATE/USED/Sbrushes1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","8","2.0.0","25221","pssfnzun46g","Manatee","No.","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","28225","pssfnzun46g","Manatee","No.","null","stimuli/organized/EXEMPLAR/USED/Eframe2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","10","2.0.0","29228","pssfnzun46g","Manatee","No.","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
