"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","1075","fullscreen","0","null","2080","p14k1pv55tw","wallaby","no","","","","","","","","","","","","",""
"","9348","survey-text","1","2.0.0","11433","p14k1pv55tw","wallaby","no","{""participant_id"":""wallaby""}","","","","","","","","","","","",""
"","22103","html-keyboard-response","2","2.0.0","33537","p14k1pv55tw","wallaby","no","n","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","33868","p14k1pv55tw","wallaby","no","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","34870","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","37877","p14k1pv55tw","wallaby","no","null","stimuli/organized/EXEMPLAR/USED/Efan2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","6","2.0.0","38880","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","41884","p14k1pv55tw","wallaby","no","null","stimuli/organized/Novel pairs (tested)/n04ayarn.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","8","2.0.0","42888","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","45892","p14k1pv55tw","wallaby","no","null","stimuli/organized/Novel pairs (tested)/n03bbagel.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","10","2.0.0","46895","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","11","2.0.0","49898","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Sdishes1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","12","2.0.0","50900","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","13","2.0.0","53903","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Slaptop1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","14","2.0.0","54905","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","15","2.0.0","57908","p14k1pv55tw","wallaby","no","null","stimuli/organized/EXEMPLAR/USED/Ebicycle1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","16","2.0.0","58911","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","17","2.0.0","61915","p14k1pv55tw","wallaby","no","null","stimuli/organized/EXEMPLAR/USED/Ecamera1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","18","2.0.0","62918","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","19","2.0.0","65922","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Sdresser1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","20","2.0.0","66925","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","21","2.0.0","69928","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Sscissors2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","22","2.0.0","70930","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","23","2.0.0","73934","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Scoffeemaker2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","24","2.0.0","74937","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","25","2.0.0","77940","p14k1pv55tw","wallaby","no","null","stimuli/organized/EXEMPLAR/USED/Egoggles2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","26","2.0.0","78943","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","27","2.0.0","81947","p14k1pv55tw","wallaby","no","null","stimuli/organized/Novel pairs (tested)/n08aoven.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","28","2.0.0","82949","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","85953","p14k1pv55tw","wallaby","no","null","stimuli/organized/Novel pairs (tested)/n06acane.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","30","2.0.0","86956","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","31","2.0.0","89959","p14k1pv55tw","wallaby","no","null","stimuli/organized/EXEMPLAR/USED/Eframe1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","32","2.0.0","90962","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","33","2.0.0","93965","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Scookies2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","34","2.0.0","94967","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","35","2.0.0","97971","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Sapplesgreenbasket1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","36","2.0.0","98974","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","37","2.0.0","101977","p14k1pv55tw","wallaby","no","null","stimuli/organized/Novel pairs (tested)/n13bdustpan.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","38","2.0.0","102979","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","39","2.0.0","105983","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Sabacus1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","40","2.0.0","106986","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","41","2.0.0","109989","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Sbelt2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","42","2.0.0","110992","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","43","2.0.0","113995","p14k1pv55tw","wallaby","no","null","stimuli/organized/EXEMPLAR/USED/Echocolatebar1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","44","2.0.0","114998","p14k1pv55tw","wallaby","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","45","2.0.0","118002","p14k1pv55tw","wallaby","no","null","stimuli/organized/STATE/USED/Sdie2.jpg","","","","","memory","false","state","true","","",""
