"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","1063098","fullscreen","0","null","1064096","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","","","","","","","","","","","","",""
"","1871","survey-text","1","2.0.0","1065972","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","{""participant_id"":""lemur""}","","","","","","","","","","","",""
"","7500","html-keyboard-response","2","2.0.0","1073473","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","m","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","1074036","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","1075040","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","1078044","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","null","stimuli/organized/STATE/USED/Sbottles2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","6","2.0.0","1079048","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","1082052","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","null","stimuli/organized/STATE/USED/Sdonut1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","8","2.0.0","1083056","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","1086060","pl2pvk311h2","lemur","I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ","null","stimuli/organized/EXEMPLAR/USED/Ebicycle1.jpg","","","","","memory","false","exemplar","true","","",""
