"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","84885","fullscreen","0","null","85868","pozqcr1djfz","deer","nope","","","","","","","","","","","","",""
"","2893","survey-text","1","2.0.0","88763","pozqcr1djfz","deer","nope","{""participant_id"":""deer""}","","","","","","","","","","","",""
"","9632","html-keyboard-response","2","2.0.0","98388","pozqcr1djfz","deer","nope"," ","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","98853","pozqcr1djfz","deer","nope","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","99854","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","102860","pozqcr1djfz","deer","nope","null","stimuli/organized/STATE/USED/Sjuiceglass1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","6","2.0.0","103864","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","106867","pozqcr1djfz","deer","nope","null","stimuli/organized/STATE/USED/Sgrinder1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","8","2.0.0","107870","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","110873","pozqcr1djfz","deer","nope","null","stimuli/organized/STATE/USED/Spotpan1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","10","2.0.0","111877","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","11","2.0.0","114880","pozqcr1djfz","deer","nope","null","stimuli/organized/EXEMPLAR/USED/Ecar2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","12","2.0.0","115883","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","13","2.0.0","118886","pozqcr1djfz","deer","nope","null","stimuli/organized/STATE/USED/Sbriefcase1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","14","2.0.0","119888","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","15","2.0.0","122891","pozqcr1djfz","deer","nope","null","stimuli/organized/STATE/USED/Sdishes1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","16","2.0.0","123894","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","17","2.0.0","126896","pozqcr1djfz","deer","nope","null","stimuli/organized/Novel pairs (tested)/n08aoven.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","18","2.0.0","127899","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","19","2.0.0","130902","pozqcr1djfz","deer","nope","null","stimuli/organized/Novel pairs (tested)/n01bcoin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","20","2.0.0","131905","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","21","2.0.0","134908","pozqcr1djfz","deer","nope","null","stimuli/organized/Novel pairs (tested)/n12atelescope.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","22","2.0.0","135911","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","23","2.0.0","138915","pozqcr1djfz","deer","nope","null","stimuli/organized/STATE/USED/Sphone2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","24","2.0.0","139917","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","25","2.0.0","142921","pozqcr1djfz","deer","nope","null","stimuli/organized/STATE/USED/Sdonut1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","26","2.0.0","143924","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","27","2.0.0","146927","pozqcr1djfz","deer","nope","null","stimuli/organized/EXEMPLAR/USED/Ebicycle2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","28","2.0.0","147929","pozqcr1djfz","deer","nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","150933","pozqcr1djfz","deer","nope","null","stimuli/organized/Novel pairs (tested)/n19bhairbrush.jpg","","","","","memory","false","novel","true","","",""
