"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"","null","image-keyboard-response","43","2.0.0","89670","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Spotpan2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","44","2.0.0","90672","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","45","2.0.0","93676","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Sdishes1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","46","2.0.0","94679","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","47","2.0.0","97681","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/EXEMPLAR/USED/Ebell1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","48","2.0.0","98684","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","49","2.0.0","101687","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n20acarseat.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","50","2.0.0","102690","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","51","2.0.0","105693","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n16bhammer.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","52","2.0.0","106696","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","53","2.0.0","109699","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/EXEMPLAR/USED/Egrapes2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","54","2.0.0","110702","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","55","2.0.0","113705","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n08bpaperclip.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","56","2.0.0","114708","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","57","2.0.0","117711","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Sdryer2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","58","2.0.0","118713","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
