"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","1600","fullscreen","0","null","2607","phsjwphk0j9","9252","no","","","","","","","","","","","","",""
"","3258","survey-text","1","2.0.0","5869","phsjwphk0j9","9252","no","{""participant_id"":""9252""}","","","","","","","","","","","",""
"","6364","html-keyboard-response","2","2.0.0","12235","phsjwphk0j9","9252","no"," ","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","13592","phsjwphk0j9","9252","no","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","14594","phsjwphk0j9","9252","no","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","17600","phsjwphk0j9","9252","no","null","stimuli/organized/STATE/USED/Sbriefcase2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","6","2.0.0","18603","phsjwphk0j9","9252","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","21607","phsjwphk0j9","9252","no","null","stimuli/organized/Novel pairs (tested)/n09apenguin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","8","2.0.0","22610","phsjwphk0j9","9252","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","25613","phsjwphk0j9","9252","no","null","stimuli/organized/STATE/USED/Sdrum2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","10","2.0.0","26616","phsjwphk0j9","9252","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","11","2.0.0","29620","phsjwphk0j9","9252","no","null","stimuli/organized/STATE/USED/Sbreadbox2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","12","2.0.0","30623","phsjwphk0j9","9252","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","13","2.0.0","33626","phsjwphk0j9","9252","no","null","stimuli/organized/STATE/USED/Sbox1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","14","2.0.0","34628","phsjwphk0j9","9252","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","15","2.0.0","37632","phsjwphk0j9","9252","no","null","stimuli/organized/STATE/USED/Sflask1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","16","2.0.0","38634","phsjwphk0j9","9252","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","17","2.0.0","41638","phsjwphk0j9","9252","no","null","stimuli/organized/Novel pairs (tested)/n15aspiderweb.jpg","","","","","memory","false","novel","true","","",""
