"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"true","4486","fullscreen","0","null","5489","pzt0km4nlsl","lion","no","","","","","","","","","","","","",""
"","3282","survey-text","1","2.0.0","8773","pzt0km4nlsl","lion","no","{""participant_id"":""lion""}","","","","","","","","","","","",""
"","11918","html-keyboard-response","2","2.0.0","20691","pzt0km4nlsl","lion","no"," ","
      <p>In this experiment, a series of objects will be displayed.</p>
      <p>Try to memorize as much as possible about the objects.</p>
      <p>If the image is a <strong> repeat</strong>, press the SPACEBAR.</p>
      <p>Press any key to begin.</p>
    ","","","","","","","","","","",""
"true","","preload","3","2.0.0","21224","pzt0km4nlsl","lion","no","","","false","[]","[]","[]","","","","","","",""
"","null","html-keyboard-response","4","2.0.0","22226","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","25230","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sbox1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","6","2.0.0","26231","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","7","2.0.0","29234","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sdrum2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","8","2.0.0","30235","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","9","2.0.0","33237","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Seggs1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","10","2.0.0","34239","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","11","2.0.0","37242","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sbabytoy2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","12","2.0.0","38244","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","13","2.0.0","41247","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n19bhairbrush.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","14","2.0.0","42249","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","15","2.0.0","45252","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sbottles2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","16","2.0.0","46254","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","17","2.0.0","49257","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n04bbandaid.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","18","2.0.0","50260","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","19","2.0.0","53263","pzt0km4nlsl","lion","no","null","stimuli/organized/EXEMPLAR/USED/Ebread2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","20","2.0.0","54265","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","21","2.0.0","57267","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Schinesefoodbox1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","22","2.0.0","58268","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","23","2.0.0","61271","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sbriefcase1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","24","2.0.0","62273","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","25","2.0.0","65276","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n05abarrel.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","26","2.0.0","66278","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","27","2.0.0","69280","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sdresser2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","28","2.0.0","70282","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","73285","pzt0km4nlsl","lion","no","null","stimuli/organized/EXEMPLAR/USED/Egoggles1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","30","2.0.0","74287","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","31","2.0.0","77290","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n02bsafetypin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","32","2.0.0","78292","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","33","2.0.0","81295","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Scontainer2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","34","2.0.0","82297","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","35","2.0.0","85300","pzt0km4nlsl","lion","no","null","stimuli/organized/EXEMPLAR/USED/Echisel2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","36","2.0.0","86302","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","37","2.0.0","89305","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Shairbrush1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","38","2.0.0","90306","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","39","2.0.0","93309","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sflask2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","40","2.0.0","94311","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","41","2.0.0","97313","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sbureau1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","42","2.0.0","98316","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","43","2.0.0","101318","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n08bpaperclip.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","44","2.0.0","102320","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","45","2.0.0","105323","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Spotpan2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","46","2.0.0","106326","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","47","2.0.0","109329","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n09bsaddle.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","48","2.0.0","110331","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","791","image-keyboard-response","49","2.0.0","113332","pzt0km4nlsl","lion","no"," ","stimuli/organized/Novel pairs (tested)/n16bhammer.jpg","","","","","memory","false","novel","false","","",""
"","null","html-keyboard-response","50","2.0.0","114333","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","51","2.0.0","117334","pzt0km4nlsl","lion","no","null","stimuli/organized/EXEMPLAR/USED/Eframe2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","52","2.0.0","118336","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","53","2.0.0","121338","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sapplesgreenbasket2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","54","2.0.0","122341","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","55","2.0.0","125344","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sdishes1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","56","2.0.0","126346","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","1800","image-keyboard-response","57","2.0.0","129348","pzt0km4nlsl","lion","no"," ","stimuli/organized/Novel pairs (tested)/n05abarrel.jpg","","","","","memory","true","novel","true","","",""
"","null","html-keyboard-response","58","2.0.0","130349","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","59","2.0.0","133352","pzt0km4nlsl","lion","no","null","stimuli/organized/EXEMPLAR/USED/Edispenser1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","60","2.0.0","134354","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","61","2.0.0","137357","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sdie1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","62","2.0.0","138358","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","676","image-keyboard-response","63","2.0.0","141361","pzt0km4nlsl","lion","no"," ","stimuli/organized/Novel pairs (tested)/n11abatteries.jpg","","","","","memory","false","novel","false","","",""
"","null","html-keyboard-response","64","2.0.0","142362","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:red;"">+</div>","","","","","","","","","","",""
"","2695","image-keyboard-response","65","2.0.0","145365","pzt0km4nlsl","lion","no"," ","stimuli/organized/STATE/USED/Sbrushes2.jpg","","","","","memory","false","state","false","","",""
"","null","html-keyboard-response","66","2.0.0","146368","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","67","2.0.0","149370","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n01aladybug.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","68","2.0.0","150373","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","2893","image-keyboard-response","69","2.0.0","153374","pzt0km4nlsl","lion","no"," ","stimuli/organized/Novel pairs (tested)/n13bdustpan.jpg","","","","","memory","false","novel","false","","",""
"","null","html-keyboard-response","70","2.0.0","154376","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:red;"">+</div>","","","","","","","","","","",""
"","1834","image-keyboard-response","71","2.0.0","157378","pzt0km4nlsl","lion","no"," ","stimuli/organized/STATE/USED/Sgiftbox1.jpg","","","","","memory","false","state","false","","",""
"","null","html-keyboard-response","72","2.0.0","158381","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","73","2.0.0","161382","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sabacus2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","74","2.0.0","162384","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","75","2.0.0","165386","pzt0km4nlsl","lion","no","null","stimuli/organized/EXEMPLAR/USED/Ecamera1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","76","2.0.0","166389","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","77","2.0.0","169390","pzt0km4nlsl","lion","no","null","stimuli/organized/STATE/USED/Sdonut2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","78","2.0.0","170392","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","1722","image-keyboard-response","79","2.0.0","173394","pzt0km4nlsl","lion","no"," ","stimuli/organized/STATE/USED/Scoffeemaker2.JPG","","","","","memory","false","state","false","","",""
"","null","html-keyboard-response","80","2.0.0","174396","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:red;"">+</div>","","","","","","","","","","",""
"","2797","image-keyboard-response","81","2.0.0","177398","pzt0km4nlsl","lion","no"," ","stimuli/organized/STATE/USED/Sscissors2.JPG","","","","","memory","false","state","false","","",""
"","null","html-keyboard-response","82","2.0.0","178400","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","83","2.0.0","181404","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n10bturkey.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","84","2.0.0","182406","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","85","2.0.0","185408","pzt0km4nlsl","lion","no","null","stimuli/organized/Novel pairs (tested)/n07bswimmingpool.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","86","2.0.0","186410","pzt0km4nlsl","lion","no","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","1440","image-keyboard-response","87","2.0.0","189412","pzt0km4nlsl","lion","no"," ","stimuli/organized/Novel pairs (tested)/n03acamel.jpg","","","","","memory","false","novel","false","","",""
